"No.","Time","Source","Destination","Protocol","Length","Info"
"1087","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1088","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data, Application Data"
"1089","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1090","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1091","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1092","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1093","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1094","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1095","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1096","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1097","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1098","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1099","37.363361900","140.82.113.3","192.168.0.97","TLSv1.3","416","Application Data"
"1100","37.363454700","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=35678 Ack=942061 Win=64620 Len=0"
"1101","37.424908400","192.168.0.97","140.82.113.3","TLSv1.3","844","Application Data"
"1102","37.425129000","192.168.0.97","140.82.113.3","TLSv1.3","157","Application Data"
"1103","37.426546300","192.168.0.97","140.82.113.3","TLSv1.3","157","Application Data"
"1104","37.426585600","192.168.0.97","140.82.113.3","TLSv1.3","161","Application Data"
"1105","37.426985600","192.168.0.97","140.82.113.3","TLSv1.3","159","Application Data"
"1106","37.427020500","192.168.0.97","140.82.113.3","TLSv1.3","166","Application Data"
"1107","37.427047100","192.168.0.97","140.82.113.3","TLSv1.3","157","Application Data"
"1108","37.427657600","192.168.0.97","140.82.113.3","TLSv1.3","156","Application Data"
"1109","37.427692500","192.168.0.97","140.82.113.3","TLSv1.3","158","Application Data"
"1110","37.427718900","192.168.0.97","140.82.113.3","TLSv1.3","167","Application Data"
"1111","37.427885300","192.168.0.97","140.82.113.3","TLSv1.3","169","Application Data"
"1112","37.428433700","192.168.0.97","140.82.113.3","TLSv1.3","167","Application Data"
"1113","37.428468000","192.168.0.97","140.82.113.3","TLSv1.3","166","Application Data"
"1114","37.428492200","192.168.0.97","140.82.113.3","TLSv1.3","171","Application Data"
"1115","37.428766800","192.168.0.97","140.82.113.3","TLSv1.3","165","Application Data"
