"No.","Time","Source","Destination","Protocol","Length","Info"
"11877","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6970525 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11878","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6971981 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11879","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6973437 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11880","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6974893 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11881","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6976349 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11882","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6977805 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11883","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6979261 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11884","33.352820500","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6668602 Win=8191 Len=0"
"11885","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6980717 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11886","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6982173 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11887","33.352729600","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6983629 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11888]"
"11888","33.352729600","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data"
"11889","33.352938900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6671514 Win=8191 Len=0"
"11890","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6986541 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11891","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6987997 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11892","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6989453 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11893","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6990909 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11894","33.352987800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6673056 Win=8191 Len=0"
"11895","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6992365 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11896","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6993821 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11897","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6995277 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11898","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6996733 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11899","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6998189 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11900","33.353028200","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6674795 Win=8191 Len=0"
"11901","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=6999645 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11902]"
"11902","33.352949700","185.199.111.133","10.1.3.206","TLSv1.2","1510","Application Data, Application Data"
"11903","33.352949700","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [PSH, ACK] Seq=7002557 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11904","33.352949700","140.82.113.4","10.1.3.206","TCP","60","443  >  53903 [ACK] Seq=504356 Ack=14097 Win=163 Len=0"
"11905","33.353067400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6677707 Win=8191 Len=0"
"11906","33.353171800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6680619 Win=8191 Len=0"
"11907","33.353219400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6683531 Win=8191 Len=0"
"11908","33.353270300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6686443 Win=8191 Len=0"
"11909","33.353302900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6689355 Win=8191 Len=0"
"11910","33.353334300","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6692267 Win=8191 Len=0"
"11911","33.353387400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6695179 Win=8191 Len=0"
"11912","33.353431000","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6698091 Win=8191 Len=0"
"11913","33.353474000","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6701003 Win=8191 Len=0"
"11914","33.353547900","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6703915 Win=8191 Len=0"
"11915","33.353590100","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6706827 Win=8191 Len=0"
